Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
13.47,4,0.3640294805165952196502738493,0.392829521173583,0.392829521173583,0.365809496955622,0.365809496955622,0.373629999468253,0.4001222577477884098363402273,0.2882646102117304098363402273,0.111857647536058,5.7313283828987118240511963483,63.049156618036036916755029967,63.049156434618081683781836571,944509400
13.48,4,0.3640143226605529519204679565,0.392803256692088,0.392803256692088,0.365794264981316,0.365794264981316,0.373472759177236,0.3999635683686044734110435449,0.2881407548840984734110435449,0.111822813484506,5.7290553247563343179318489383,63.04037431451437282313393032,63.040374129772924922414322251,945210600
13.49,4,0.3639991926058084718647667170,0.392777029877089,0.392777029877089,0.36577906094425,0.36577906094425,0.373315657045462,0.3998050194395956496142560217,0.2880169747378756496142560217,0.11178804470172,5.7267842784135081321313424506,63.03161837946102173575687518,63.031618193397774028741537203,945911700
13.50,4,0.3639840895455174275134572273,0.392750852221289,0.392750852221289,0.365763884033633,0.365763884033633,0.373158869049424,0.3996467873102764110956381278,0.2878934462066814110956381278,0.111753341103595,5.7245177698909998369532490884,63.022843588006552126980022352,63.022843400617111560299671614,946613000
13.51,4,0.3639690240454475148592065876,0.392724725420975,0.392724725420975,0.365748744866898,0.365748744866898,0.373002267240016,0.3994887444615447499213298169,0.2877700418555147499213298169,0.11171870260603,5.7222539726121773547871866563,63.014077561372660074114242002,63.014077372656331316118214391,947314200
13.52,4,0.3639539862991596758424830620,0.39269864354013,0.39269864354013,0.365733633589655,0.365733633589655,0.372845907996698,0.3993309467214482300857005110,0.2876468175965302300857005110,0.111684129124918,5.7199936862549729319797501569,63.005341643804959778749980658,63.00534145376400607090372515,948015400
13.53,4,0.3639389754990209957017703824,0.392672604435484,0.392672604435484,0.365718549390321,0.365718549390321,0.372689772303808,0.3991733749711397225695766286,0.2875237543949827225695766286,0.111649620576157,5.7177366369620444909205573959,62.996584882395665018546166787,62.996584691025359890336925717,948716500
13.54,4,0.3639239912127979379825837657,0.392646606261663,0.392646606261663,0.365703491834549,0.365703491834549,0.372533839997873,0.3990160089675355065009600534,0.2874008320918935065009600534,0.111615176875642,5.7154825347726042779562033743,62.987835366030281586757680424,62.987835173329734394440432576,949417700
13.55,4,0.3639090448407554389112790738,0.392620662035147,0.392620662035147,0.365688472378349,0.365688472378349,0.37237813299462,0.3988588714809604966834506717,0.2872780735416914966834506717,0.111580797939269,5.7132317058475302154763058987,62.979113107667630036795794116,62.979112913638702785021467173,950119000
13.56,4,0.3638941259519885847452671173,0.392594766346939,0.392594766346939,0.365673480539811,0.365673480539811,0.372222724206113,0.3987020348685570689046643292,0.2871555511856230689046643292,0.111546483682934,5.7109851866265402258704827738,62.970380845436157826619634674,62.970380650075637840783521227,950820200
13.57,4,0.3638792439456184367820296726,0.392568917546395,0.392568917546395,0.365658525764016,0.365658525764016,0.372067454626269,0.3985453403964295167277299618,0.2870331063738945167277299618,0.111512234022535,5.7087407034140608794423062012,62.961645587913567681391232723,62.96164539121911968443103159,951521300
13.58,4,0.3638643885986360474389200704,0.392543116147011,0.392543116147011,0.365643597777966,0.365643597777966,0.37191247886786,0.3983889423365401658562195366,0.2869108934625731658562195366,0.111478048873967,5.7065004659931614506674395865,62.952924144677069787822392169,62.95292394664873504231024177,952222500
13.59,4,0.3638495596893042776033774982,0.39251735054533,0.39251735054533,0.365628696358841,0.365628696358841,0.371757634188007,0.3982326775330276076589314904,0.2867887493799026076589314904,0.111443928153125,5.7042621373283185098494551334,62.944223799494590919271987154,62.944223600133341459119236232,952923700
13.60,4,0.3638347586150402033479344466,0.392491634624015,0.392491634624015,0.36561382291089,0.36561382291089,0.371603098987271,0.3980767249202835230228776850,0.2866668531443775230228776850,0.111409871775906,5.7020282804658943033349478449,62.935514056467122935737945224,62.935513855769825195070817573,953625000
13.61,4,0.3638199931538925449864224398,0.392465969360896,0.392465969360896,0.365598985250196,0.365598985250196,0.371448775201161,0.3979209867409067711353136956,0.2865451070827017711353136956,0.111375879658205,5.6997974951342624295565583256,62.926802119773508083693776848,62.926801917737964592418261316,954326100
13.62,4,0.3638052542905273114477811961,0.392440345586583,0.392440345586583,0.36558417431734,0.36558417431734,0.371294661573371,0.3977654611020282686138212109,0.2864235093861082686138212109,0.11134195171592,5.6975697542200551348608815815,62.918130583583629705581039628,62.918130380213502223968835376,955027300
13.63,4,0.3637905430096556886970575010,0.392414765878141,0.392414765878141,0.36556939110185,0.36556939110185,0.371140780772184,0.3976101707964786019006166037,0.2863020829315316019006166037,0.111308087864947,5.6953453842065346655945126126,62.909436037371322371458014714,62.909435832661551371593677093,955728500
13.64,4,0.3637758672960330811328092239,0.39238923598146,0.39238923598146,0.365554643627525,0.365554643627525,0.370987099941788,0.3974550834492947754681046383,0.2861807954281137754681046383,0.111274288021181,5.6931239213565432681040464259,62.900743255532209008245640479,62.900743049481133150491441154,956429700
13.65,4,0.3637612191344607236197161928,0.392363749808086,0.392363749808086,0.365539923839972,0.365539923839972,0.370833647477668,0.3973002269620808750904281648,0.2860596748615628750904281648,0.111240552100518,5.6909057653310902168651464251,62.892055626417624241775689194,62.89205541902405291852043422,957130900
13.66,4,0.3637466065097815116155704951,0.392338319565891,0.392338319565891,0.365525239763079,0.365525239763079,0.370680482933412,0.3971456615949339812426095454,0.2859387815760799812426095454,0.111206880018854,5.6886917792925264061383620139,62.88341175270981179801368099,62.8834115439779284235801683,957832100
13.67,4,0.3637320104068846278862839238,0.392312915833423,0.392312915833423,0.365510572288756,0.365510572288756,0.370527459488332,0.3969912388324792798742435068,0.2858179671403922798742435068,0.111173271692087,5.6864798359147654343563337959,62.874735509181587192054884314,62.874735299104968131850520249,958533300
13.68,4,0.3637174498107019256092834213,0.392287562332386,0.392287562332386,0.365495940494767,0.365495940494767,0.370374642887644,0.3968370259145196658673336388,0.2856972988784086658673336388,0.111139727036111,5.684270898337079547865656774,62.866066345793421277039077349,62.866066134371134102666928431,959234500
13.69,4,0.3637029157062099874297168114,0.392262256354963,0.392262256354963,0.365481335322006,0.365481335322006,0.370222124275358,0.3966831135741583440195983415,0.2855768676073363440195983415,0.111106245966822,5.6820662662154366690559487547,62.857438577129173383652022754,62.857438364365083197508856843,959935600
13.70,4,0.3636884180784302302698396709,0.39223699701771,0.39223699701771,0.36546676680432,0.36546676680432,0.370069747176575,0.3965293456560340821565737384,0.2854565172559170821565737384,0.111072828400117,5.6798637027890490442738047404,62.848776944818695983821927675,62.848776730706164177191670134,960636900
13.71,4,0.3636739459124245890676176325,0.39221178385872,0.39221178385872,0.36545222387291,0.36545222387291,0.369917663663413,0.3963758738296032853774320877,0.2853363995777102853774320877,0.111039474251893,5.6776653805628345959088425358,62.840133798949535839943544371,62.840133583489246008066142987,961338000
13.72,4,0.3636595013956581398801218291,0.392186613357608,0.392186613357608,0.365437708725938,0.365437708725938,0.369765791880125,0.3962226161929457998554637248,0.2852164327549017998554637248,0.111006183438044,5.675470126378245570307657145,62.831493015973531758143778052,62.831492799163899009979792288,962039300
13.73,4,0.3636450811082702606457260527,0.392161477081935,0.392161477081935,0.365423217926819,0.365423217926819,0.369614060502626,0.3960695010075027896801911840,0.2850965451330347896801911840,0.110972955874468,5.6732769126560898898598663715,62.822879777114846327416054637,62.822879558957731106853841834,962740400
13.74,4,0.3636306962381070830170884838,0.392136396294751,0.392136396294751,0.365408762718107,0.365408762718107,0.369462612438135,0.3959166723156126015992335120,0.2849768808385526015992335120,0.11093979147706,5.6710878026508954769550880188,62.814250911698640318672161549,62.814250692189991203065596762,963441600
13.75,4,0.3636163379718760790761591368,0.392111357776603,0.392111357776603,0.365394334243414,0.365394334243414,0.369311385601155,0.3957640672608726848166628325,0.2848573770991576848166628325,0.110906690161715,5.6689018960110445779399170923,62.805626490463594618074488799,62.805626269602115692898402441,964142800
13.76,4,0.3636020148916216955083598750,0.392086368844544,0.392086368844544,0.365379941126749,0.365379941126749,0.369160361000198,0.3956116674084705395451281643,0.2847380155641385395451281643,0.110873651844332,5.6667189286772694391609485949,62.79700517511079590069684801,62.797004952894983727775951263,964844000
13.77,4,0.3635877081844303396823849979,0.392061412719364,0.392061412719364,0.365365564463207,0.365365564463207,0.369009569694291,0.3954595025713148247592591518,0.2846188261305098247592591518,0.110840676440805,5.6645393276880579830078003291,62.788425342394715142119470086,62.788425118828431230440353133,965545300
13.78,4,0.3635734370362558385067778276,0.39203650119366,0.39203650119366,0.365351223532557,0.365351223532557,0.368858903938612,0.3953074660896550513495889782,0.2844997022226240513495889782,0.110807763867031,5.6623615652550081318700901033,62.779807187351934826383285789,62.779806962427864150394760211,966246400
13.79,4,0.3635591902313290145097312965,0.39201163971406,0.39201163971406,0.365336907064187,0.365336907064187,0.368708603194428,0.3951557972213809794860975183,0.2843808831824759794860975183,0.110774914038905,5.6601890684949721320944129181,62.771214634388814386154249363,62.771214408108683952456301099,966947600
13.80,4,0.3635449795550972376720696764,0.391986824064674,0.391986824064674,0.365322626901173,0.365322626901173,0.368558437394255,0.3950042661653553955232277732,0.2842621392930303955232277732,0.110742126872325,5.658018545749112230027363777,62.762617924506875679415014381,62.762617696868128521445894078,967648800
13.81,4,0.3635307933933523425778337365,0.391962048889718,0.391962048889718,0.365308371372516,0.365308371372516,0.368408497257428,0.3948529630463240495250504896,0.2841435607631390495250504896,0.110709402283185,5.6558512879593177001446060868,62.754057431922457143689859711,62.754057202928219736981208998,968350000
13.82,4,0.3635166333319112585412710449,0.391937313870933,0.391937313870933,0.365294142071786,0.365294142071786,0.368258755387868,0.3947018605127437691612638014,0.2840251203253617691612638014,0.110676740187382,5.6536869033436337606636664488,62.745472846435841323997396774,62.745472616080816073823467005,969051200
13.83,4,0.3635025087554853767574211261,0.391912629346396,0.391912629346396,0.365279948429585,0.365279948429585,0.368109224433753,0.3945509719031306241073516360,0.2839068314023186241073516360,0.110644140500812,5.6515255829621853621032310695,62.736890748406689644838866859,62.736890516689279536838073793,969752400
13.84,4,0.3634883984499786914998903334,0.391887975374645,0.391887975374645,0.365265769128085,0.365265769128085,0.367959924822463,0.3944003162040567894957436497,0.2837887130646847894957436497,0.110611603139372,5.6493675987776133987238493511,62.728319702750478711889085811,62.728319469670301285815998354,970453600
13.85,4,0.3634743344010512479066438634,0.391863387250458,0.391863387250458,0.365251636309347,0.365251636309347,0.367810900517528,0.3942499397339987921725347358,0.2836708117150417921725347358,0.110579128018957,5.647213614253221468958161898,62.719787643941319116265819484,62.719787409501930318427054669,971154800
13.86,4,0.3634602833961342738129874863,0.39183882114033,0.39183882114033,0.365237516598402,0.365237516598402,0.367662003120396,0.3940996913982265297349790870,0.2835529763427645297349790870,0.110546715055462,5.6450614651164518191527637148,62.711221827648099917597992719,62.711221591842788627080769872,971855900
13.87,4,0.3634462588177954032905407022,0.391814298073632,0.391814298073632,0.365223423443254,0.365223423443254,0.367513340580052,0.3939496803497013685468542597,0.2834353161849153685468542597,0.110514364164786,5.6429127148682766956542498033,62.702666755440193134343563642,62.702666518268530541900982123,972557200
13.88,4,0.3634322694532604744330287571,0.391789824597872,0.391789824597872,0.365209365674098,0.365209365674098,0.367364879944202,0.3937998741731296409888816360,0.2833177989103066409888816360,0.110482075262823,5.6407668991938296968952607708,62.694114933348155136816600364,62.694114694808644800009277241,973258400
13.89,4,0.3634183142883526722600489422,0.391765404875745,0.391765404875745,0.365195342271797,0.365195342271797,0.367216695352065,0.3936503471175057618113326602,0.2832004988520357618113326602,0.11044984826547,5.6386250816316130692223916193,62.685606567007132689679554639,62.685606327103965950062557155,973959600
13.90,4,0.3634043733089371758676557518,0.391741009764971,0.391741009764971,0.365181333124351,0.365181333124351,0.367068658366964,0.3935009690261556284618854764,0.2830832859375336284618854764,0.110417683088622,5.6364853978246290589822373532,62.677067075911453924502443847,62.67706683463828038874508005,974660700
13.91,4,0.3633904675009188102613426128,0.39171666419654,0.39171666419654,0.365167359320282,0.365167359320282,0.366920823202323,0.3933517957195403208204349685,0.2829662160713633208204349685,0.110385579648177,5.6343486473420699125213929765,62.668530869759359698123241979,62.668530627114683776420373762,975361900
13.92,4,0.3633765858502442292598081835,0.391692362796117,0.391692362796117,0.365153409791681,0.365153409791681,0.366773271666539,0.3932029084318812897975438690,0.2828493705718522897975438690,0.110353537860029,5.6322159937784592282724990932,62.660011486053841796458749118,62.660011242038124560439540926,976063200
13.93,4,0.3633627393428999673279380833,0.391668107009946,0.391668107009946,0.365139495578253,0.365139495578253,0.366625866181212,0.3930541700207970820704501941,0.2827326123807210820704501941,0.110321557640076,5.6300854727138692525821507079,62.65148855253868842545102333,62.651488307149433888084004297,976764400
13.94,4,0.3633489069649117884333814781,0.391643885023472,0.391643885023472,0.365125595563269,0.365125595563269,0.366478740511037,0.3929057131009958967546991947,0.2826160741967838967546991947,0.110289638904212,5.6279589837141122317969428236,62.643010328641778556991781677,62.643010081883382334621070665,977465500
13.95,4,0.3633351088980506542679208089,0.39161970763788,0.39161970763788,0.365111730027186,0.365111730027186,0.366331758387913,0.3927574024897740030128889361,0.2824996209214400030128889361,0.110257781568334,5.625834590429576088306493243,62.634499853727803059440478484,62.634499605593728073143446672,978166700
13.96,4,0.3633213357367326277864449487,0.391595574850434,0.391595574850434,0.365097889518428,0.365097889518428,0.366185055266596,0.3926093733117328784786332621,0.2823833877633938784786332621,0.110225985548339,5.6237142283775887445004197743,62.626002182380267320228691952,62.626001932870401682657016837,978867900
13.97,4,0.3633075966630894344047240738,0.391571485636725,0.391571485636725,0.365084083264026,0.365084083264026,0.366038484222439,0.3924614789286692271866109807,0.2822672281685462271866109807,0.110194250760123,5.6215957971206224467253174172,62.617499273711008978803371132,62.617499022822604410546340674,979569200
13.98,4,0.3632938816633092325619776776,0.391547434513891,0.391547434513891,0.365070301201201,0.365070301201201,0.365892111102717,0.3923137846449917327457147403,0.2821512075254117327457147403,0.11016257711958,5.6194802320754551173708039785,62.609031994352193922525464565,62.609031742088322242213609505,980270300
13.99,4,0.3632801909181970825774511566,0.391523428929074,0.391523428929074,0.365056543511645,0.365056543511645,0.365746039801862,0.3921663946215376918106870644,0.2820354300789286918106870644,0.110130964542609,5.6173690252361490027834744614,62.600555558724074157616887005,62.600555305081538442015782766,980971500
14.00,4,0.3632665240245762912601735378,0.39149946120793,0.39149946120793,0.365042809790208,0.365042809790208,0.36560016637971,0.3920192046359987671983490795,0.2819197916908947671983490795,0.110099412945104,5.615260683728146349309923869,62.592078433780427170523564587,62.592078178757169081476093451,981672700
14.01,4,0.3632528911636127214007409216,0.391475537796451,0.391475537796451,0.365029110267839,0.365029110267839,0.365454436351553,0.3918721607860419565411896924,0.2818042385430799565411896924,0.110067922242962,5.6131544354573707553827928061,62.583605502466011798102051818,62.583605246060615938763166365,982374000
14.02,4,0.3632392825153936963810742098,0.391451653406032,0.391451653406032,0.365015435076609,0.365015435076609,0.365308915549406,0.3917253283744017292344861969,0.2816888360223227292344861969,0.110036492352079,5.6110512158165901433916990767,62.575132403110858639618460622,62.575132145321331040370152554,983075100
14.03,4,0.3632256976785360383957888332,0.391427812189214,0.391427812189214,0.365001783813173,0.365001783813173,0.36516366913955,0.3915787726982847478665994450,0.2815736495099337478665994450,0.110005123188351,5.6089519601194354075971920845,62.56670444912182516442436167,62.566704189952651857891501965,983776300
14.04,4,0.3632121360266714836971593369,0.391404004888696,0.391404004888696,0.364988155848099,0.364988155848099,0.365018573759678,0.3914323700501327634469989267,0.2814585553824597634469989267,0.109973814667673,5.6068548963856601464319124341,62.558245254268451380615137689,62.5582449937132052979942918,984477500
14.05,4,0.3631986091596060584752908226,0.391380250296505,0.391380250296505,0.364974562837913,0.364974562837913,0.364873731045159,0.3912862231285999814505389169,0.2813436564226559814505389169,0.109942566705944,5.6047614956650822822854779287,62.549801231806512612046473272,62.549800969865399577651982255,985178700
14.06,4,0.3631851054499420158090749615,0.391356530075784,0.391356530075784,0.364960993098363,0.364960993098363,0.364729046267335,0.3911402361566685697954957711,0.2812288569376115697954957711,0.109911379219057,5.6026703860530340615044835731,62.541354274907797763815744121,62.541354011578405684820603473,985879900
14.07,4,0.3631716256910290338875597226,0.391332852672319,0.391332852672319,0.364947447426677,0.364947447426677,0.364584628777829,0.3909945188087355565665754697,0.2811142666858255565665754697,0.10988025212291,5.6005831385195177304355243702,62.532924253607230872493520914,62.532923988890038247711681587,986581100
14.08,4,0.3631581796773533112549139573,0.391309218475525,0.391309218475525,0.364933935665234,0.364933935665234,0.364440343049282,0.3908489359147432629497285888,0.2809997505813452629497285888,0.109849185333398,5.5984978168960768875112409264,62.524511998038219531038219447,62.524511731933733114281610531,987282200
14.09,4,0.3631447567799847707849782693,0.39128562267223,0.39128562267223,0.364920447133132,0.364920447133132,0.364296273367102,0.3907035712190351037031489076,0.2808853924526181037031489076,0.109818178766417,5.596415620732083779078228243,62.516082043356863331580574154,62.516081775860601255110461444,987983500
14.10,4,0.3631313577932106185378416000,0.391262070439389,0.391262070439389,0.364906982628542,0.364906982628542,0.364152482322954,0.3905584875219321658244864435,0.2807712551840671658244864435,0.109787232337865,5.594337449575860651483081325,62.507669587020025069568311406,62.507669318132551989860104187,988684700
14.11,4,0.3631179817037241777343920985,0.391238551019172,0.391238551019172,0.364893541133201,0.364893541133201,0.364008830670114,0.3904135451654794160869210701,0.2806571992018434160869210701,0.109756345963636,5.5922613029745854271154179757,62.499252863261383293176914879,62.499252592980074562576492101,989385900
14.12,4,0.3631046393072580010248765629,0.391215079300693,0.391215079300693,0.364880133495631,0.364880133495631,0.363865375812865,0.3902688024527397353627369092,0.2805432828931137353627369092,0.109725519559626,5.5901880160581446762788103994,62.490840034208569454596965922,62.490839762532010178018685,990087000
14.13,4,0.3630913199728421680750633108,0.391191650122036,0.391191650122036,0.36486674903288,0.36486674903288,0.363722197078797,0.3901243381579856566024898701,0.2804295851162526566024898701,0.109694753041733,5.5881187171848176734489220013,62.482470862596427751724775138,62.482470589528916281508257559,990788200
14.14,4,0.3630780244960154501759999066,0.391168254885108,0.391168254885108,0.364853388544375,0.364853388544375,0.363579160049156,0.3899800175901295094852337131,0.2803159712642775094852337131,0.109664046325852,5.586051477046916664972347785,62.474071331586703274863659073,62.474071057121882606916294244,991489500
14.15,4,0.3630647508636171748537708887,0.391144895465261,0.391144895465261,0.364840050007113,0.364840050007113,0.363436320543709,0.3898358965637811246332807215,0.2802024972359031246332807215,0.109633399327878,5.5839870951298782211526599535,62.465680188208497303762787794,62.465679912345594005945605756,992190600
14.16,4,0.3630515120625283921852469244,0.391121586480715,0.391121586480715,0.364826746471477,0.364826746471477,0.363293700527796,0.3896919980104907630422542232,0.2800891860467807630422542232,0.10960281196371,5.581925899903891616465521912,62.457289555255220506330542886,62.457289277992323982479028902,992891800
14.17,4,0.3630382950796643477018511095,0.391098318152251,0.391098318152251,0.364813464860752,0.364813464860752,0.363151347614472,0.3895483687451653282834059661,0.2799760845959243282834059661,0.109572284149241,5.5798685619431877451714830632,62.448920491185132026959674827,62.448920212523408543775551377,993593000
14.18,4,0.3630251019019794463641098376,0.391075083216304,0.391075083216304,0.364800207171607,0.364800207171607,0.363009129306506,0.3894048760866503923445705091,0.2798630602862813923445705091,0.109541815800369,5.5778131807301658817462068135,62.44057040151322742010216095,62.440570121453359818523968391,994294200
14.19,4,0.3630119405164634341950053839,0.391051894201488,0.391051894201488,0.364786981430087,0.364786981430087,0.362867109713343,0.3892615848621749418906819034,0.2797501780291859418906819034,0.109511406832989,5.5757606848465369204502425637,62.432199867915311523325495119,62.432199586452395795399944791,994995400
14.20,4,0.3629988029101458852309319185,0.391028744077921,0.391028744077921,0.364773779584041,0.364773779584041,0.362725303735316,0.3891185094453961651893444472,0.2796374522823981651893444472,0.109481057162998,5.5737112801797444597162309192,62.423840757083390871886259102,62.423840474217088711671990586,995696600
14.21,4,0.3629856882586623401786429462,0.391005631012061,0.391005631012061,0.364760600805072,0.364760600805072,0.362583697027091,0.3889756353980236931033053618,0.2795248686917326931033053618,0.109450766706291,5.5716647599165550698477440832,62.415479604179744701587605012,62.415479319907788062226771907,996397800
14.22,4,0.3629725961716995240014141780,0.390982554955378,0.390982554955378,0.364747444700958,0.364747444700958,0.362442294517398,0.3888329676333955663748752071,0.2794124322546305663748752071,0.109420535378765,5.569621194435293701363468262,62.407132260318280614360454173,62.407131974640659668570518331,997099000
14.23,4,0.3629595258252365186231806841,0.390959515566289,0.390959515566289,0.364734310443651,0.364734310443651,0.362301103191928,0.3886905130963583189268032373,0.2793001500000423189268032373,0.109390363096316,5.5675806832136012485239528577,62.3987862307627415424612275,62.398785943677669892917556766,997800100
14.24,4,0.3629464892064479281735014797,0.390936518527793,0.390936518527793,0.364721210078938,0.364721210078938,0.362160031637921,0.3885481809932547486194837200,0.2791879312184147486194837200,0.10936024977484,5.5655419257281356337188156762,62.390466335655818014435940339,62.390466047165012741100883512,998501400
14.25,4,0.3629334844900510293504983932,0.390913573838228,0.390913573838228,0.364708141772611,0.364708141772611,0.362019249132726,0.3884061408865307864235172794,0.2790759455562977864235172794,0.109330195330233,5.5635073507820391032946517179,62.382133006344750340704906116,62.382132716444362507667814497,999202600
14.26,4,0.3629204932880092330542086497,0.39089065627375,0.39089065627375,0.364695087046722,0.364695087046722,0.361878659850786,0.3882642954245313603176909585,0.2789640957461403603176909585,0.109300199678391,5.5614755639155552556841015899,62.373808566399482239426479761,62.373808275088797111997461568,999903800
14.27,4,0.3629075237753769636787391702,0.390867774656716,0.390867774656716,0.364682054116298,0.364682054116298,0.361738272190477,0.3881226536005885697100895599,0.2788523908653775697100895599,0.109270262735211,5.5594466939486906611907374959,62.365487846315009212677953533,62.365487553592577336221819624,1000605000
14.28,4,0.3628945871261928641576020103,0.390844941647137,0.390844941647137,0.364669054210017,0.364669054210017,0.361598106228668,0.3879812363257854184493210283,0.2787408519091984184493210283,0.109240384416587,5.5574210404106732422041772385,62.357173482046827345896339824,62.357173187911604056603704672,1001306000
14.29,4,0.3628816829541090805734720883,0.390822149406986,0.390822149406986,0.364656086939641,0.364656086939641,0.361458055441996,0.3878399367894890054593079207,0.2786293721510710054593079207,0.109210564638418,5.5553970733518265971570614233,62.348858416987464003204602404,62.348858121437281400174961823,1002007000
14.30,4,0.3628687906196910678387294819,0.390799387614151,0.390799387614151,0.364643131564815,0.364643131564815,0.36131826954253,0.3876989036190442458765069005,0.2785181003024472458765069005,0.109180803316597,5.5533769217021316203099394528,62.340582165474316560979725966,62.34058186851286198819044236,1002709000
14.31,4,0.3628559197377113677172000115,0.390776657797244,0.390776657797244,0.364630197747324,0.364630197747324,0.361178631883099,0.3875580205580572314562818919,0.2784069201910342314562818919,0.109151100367023,5.5513589202113519100954519314,62.332281180363931101652044942,62.332280881985594415507788504,1003410000
14.32,4,0.3628430826677619157751112528,0.390753980937866,0.390753980937866,0.364617297907196,0.364617297907196,0.361039264466156,0.3874174107753910764732245823,0.2782959550698020764732245823,0.109121455705589,5.5493448331435353889032166644,62.323992736549867231861503566,62.323992436754536170810401907,1004111000
14.33,4,0.3628302770257295887676262620,0.390731344272645,0.390731344272645,0.364604429648659,0.364604429648659,0.360900019111803,0.3872769255617794533509739946,0.2781850563135844533509739946,0.109091869248195,5.5473325303953043030798286535,62.315700033263294434646131301,62.315699732048291631390226105,1004812000
14.34,4,0.3628174831702309479781875878,0.390708738967661,0.390708738967661,0.36459157323429,0.36459157323429,0.36076105243662,0.3871367205360697248496465001,0.2780743796253367248496465001,0.109062340910733,5.5453242410425208989718829052,62.307425249058156944679502757,62.307424946424164643647098602,1005513000
14.35,4,0.3628047119031619455342664264,0.390686165306206,0.390686165306206,0.364578739518803,0.364578739518803,0.360622212883189,0.3869966445297900426161294672,0.2779637739206880426161294672,0.109032870609102,5.5433177997562830989689972212,62.299141391454857515812193661,62.299141087398508757498400338,1006215000
14.36,4,0.3627919710274862724291032042,0.390663631107691,0.390663631107691,0.364565936343315,0.364565936343315,0.360483499867294,0.3868566975056025511551621650,0.2778532392464055511551621650,0.109003458259197,5.5413132060017788254607894074,62.290888994740888414723594249,62.290888689264702108126180971,1006916000
14.37,4,0.3627792639003728882494395889,0.390641154831631,0.390641154831631,0.364553167081412,0.364553167081412,0.360345129009931,0.3867170958469334141519304711,0.2777429920700194141519304711,0.108974103776914,5.5393135592432903247938544666,62.282632106733205956879327151,62.282631799834658345731229453,1007617000
14.38,4,0.3627665683245965628088710734,0.390618700101213,0.390618700101213,0.36454040942733,0.36454040942733,0.360206899864682,0.3865776370581216922725452762,0.2776328299799736922725452762,0.108944807078148,5.5373159589441455193578102039,62.27437239589578275148446655,62.274372087572433893762218514,1008318000
14.39,4,0.3627538932878614835343807007,0.390596280135587,0.390596280135587,0.36452767241272,0.36452767241272,0.360068872000171,0.3864383814848077507639718536,0.2775228134060087507639718536,0.108915568078799,5.5353212694919409794562288212,62.266116541870201575382389334,62.266116232120616528799055578,1009019000
14.40,4,0.3627412615943064581704762184,0.390573917646675,0.390573917646675,0.364514978953227,0.364514978953227,0.359931041702796,0.3862993270067388982158761635,0.2774129403119808982158761635,0.108886386694758,5.5333294605163216556077965254,62.257870632602566424770516208,62.257870321426204454327840622,1009720000
14.41,4,0.3627286405991692557773358049,0.390551574379559,0.390551574379559,0.364502296244465,0.364502296244465,0.359793332171878,0.3861603943417918497908969036,0.2773031314998668497908969036,0.108857262841925,5.5313393963845227660300399174,62.249623747197152105096571293,62.249623434591816361622409881,1010422000
14.42,4,0.3627160411063982987997383652,0.390529271705221,0.390529271705221,0.36448963514321,0.36448963514321,0.359655893388425,0.3860217345963900583971506310,0.2771935381601960583971506310,0.108828196436194,5.5293532415366379091555996038,62.241385088676782261345155104,62.241384774641742606543954962,1011123000
14.43,4,0.3627034741038361410888041146,0.390507016593945,0.390507016593945,0.364477006691034,0.364477006691034,0.359518666744736,0.3858832897918234833431850592,0.2770841023983614833431850592,0.108799187393462,5.5273701654888050073740933869,62.233185249281387319455429464,62.2331849338203272040091644,1011824000
14.44,4,0.3626909175793590706061317323,0.390484779988693,0.390484779988693,0.364464388768178,0.364464388768178,0.359381553805542,0.3857449597056870830009773492,0.2769747240760630830009773492,0.108770235629624,5.5253887326608463070321162725,62.224956495729794741539216683,62.22495617883644047253143071,1012525000
14.45,4,0.3626784035208788321279355158,0.390462605640653,0.390462605640653,0.364451813518967,0.364451813518967,0.359244719434203,0.3856069118516729514924814617,0.2768655707910939514924814617,0.108741341060579,5.5234113425096240544762632627,62.216742621301097595429934118,62.216742302975691904320565623,1013226000
14.46,4,0.3626658999163386339963722482,0.390440450743124,0.390440450743124,0.364439248774814,0.364439248774814,0.359108012621953,0.3854689926028191916030563701,0.2767564890005991916030563701,0.10871250360222,5.5214357944910461720961521621,62.208524217966883968238238528,62.208523898206722227931063611,1013928000
14.47,4,0.3626534187537176767764886386,0.390418332667615,0.390418332667615,0.364426706582315,0.364426706582315,0.358971509097926,0.3853312787155625449897460614,0.2766475555451195449897460614,0.108683723170443,5.5194631880600662583244235752,62.200311006515031655771559423,62.200310685318885582286957624,1014629000
14.48,4,0.3626409682025992070311430472,0.390396258944003,0.390396258944003,0.364414195151002,0.364414195151002,0.35883519885592,0.3851937607333326629605409988,0.2765387610521866629605409988,0.108654999681146,5.5174933877613052074216269057,62.192105343518255042311525976,62.192105020885238185195877979,1015330000
14.49,4,0.3626285488876311153427460673,0.390374235575737,0.390374235575737,0.364401715108576,0.364401715108576,0.358699158750783,0.3850565157425442168715411764,0.2764301826923202168715411764,0.108626333050224,5.5155274977763166178204027585,62.183919835966831617747496999,62.183919511897970418743367554,1016031000
